Zip Code,CPL Payouts,city,state_id
48306,$128.50,Rochester,MI
48307,$128.50,Rochester,MI
48308,$128.50,Rochester,MI
48309,$128.50,Rochester,MI
48310,$128.50,Sterling Heights,MI
48311,$128.50,Sterling Heights,MI
48312,$128.50,Sterling Heights,MI
48313,$128.50,Sterling Heights,MI
48314,$128.50,Sterling Heights,MI
48315,$128.50,Utica,MI
48316,$128.50,Utica,MI
48317,$128.50,Utica,MI
48318,$128.50,Utica,MI
48320,$128.50,Keego Harbor,MI
48321,$128.50,Keego Harbor,MI
48322,$128.50,West Bloomfield,MI
48323,$128.50,West Bloomfield,MI
48324,$128.50,West Bloomfield,MI
48325,$128.50,West Bloomfield,MI
48326,$128.50,Auburn Hills,MI
48327,$128.50,Waterford,MI
48328,$128.50,Waterford,MI
48329,$128.50,Waterford,MI
48330,$128.50,Waterford,MI
48331,$128.50,Farmington,MI
48332,$128.50,Farmington,MI
48333,$128.50,Farmington,MI
48334,$128.50,Farmington,MI
48335,$128.50,Farmington,MI
48336,$128.50,Farmington,MI
48340,$128.50,Pontiac,MI
48341,$128.50,Pontiac,MI
48342,$128.50,Pontiac,MI
48343,$128.50,Pontiac,MI
48346,$128.50,Clarkston,MI
48347,$128.50,Clarkston,MI
48348,$128.50,Clarkston,MI
48350,$128.50,Davisburg,MI
48356,$128.50,Highland,MI
48357,$128.50,Highland,MI
48359,$128.50,Lake Orion,MI
48360,$128.50,Lake Orion,MI
48361,$128.50,Lake Orion,MI
48362,$128.50,Lake Orion,MI
48363,$128.50,Oakland,MI
48366,$128.50,Oakland,MI
48367,$128.50,Leonard,MI
48370,$128.50,Oxford,MI
48371,$128.50,Oxford,MI
48374,$128.50,Novi,MI
48375,$128.50,Novi,MI
48376,$128.50,Novi,MI
48377,$128.50,Novi,MI
48380,$128.50,Milford,MI
48381,$128.50,Milford,MI
48382,$128.50,Commerce Township,MI
48383,$128.50,White Lake,MI
48386,$128.50,White Lake,MI
48387,$128.50,White Lake,MI
48390,$128.50,Walled Lake,MI
48391,$128.50,Walled Lake,MI
48393,$128.50,Wixom,MI
48397,$128.50,Wixom,MI
48442,$128.50,Holly,MI
48462,$128.50,Ortonville,MI
80201,$128.50,Parker,CO
80202,$128.50,Denver,CO
80203,$128.50,Denver,CO
80204,$128.50,Denver,CO
80205,$128.50,Denver,CO
80206,$128.50,Denver,CO
80207,$128.50,Denver,CO
80208,$128.50,Denver,CO
80209,$128.50,Denver,CO
80210,$128.50,Denver,CO
80211,$128.50,Denver,CO
80212,$128.50,Denver,CO
80216,$128.50,Denver,CO
80217,$128.50,Denver,CO
80218,$128.50,Denver,CO
80219,$128.50,Denver,CO
80220,$128.50,Denver,CO
80222,$128.50,Denver,CO
80223,$128.50,Denver,CO
80224,$128.50,Denver,CO
80227,$128.50,Denver,CO
80230,$128.50,Denver,CO
80231,$128.50,Denver,CO
80235,$128.50,Denver,CO
80236,$128.50,Denver,CO
80237,$128.50,Denver,CO
80238,$128.50,Denver,CO
80239,$128.50,Denver,CO
80243,$128.50,Thornton,CO
80244,$128.50,Thornton,CO
80246,$128.50,Denver,CO
80247,$128.50,Denver,CO
80248,$128.50,Denver,CO
80249,$128.50,Denver,CO
80250,$128.50,Denver,CO
80251,$128.50,Denver,CO
80252,$128.50,Denver,CO
80256,$128.50,Denver,CO
80257,$128.50,Denver,CO
80259,$128.50,Denver,CO
80261,$128.50,Denver,CO
80262,$128.50,Denver,CO
80263,$128.50,Denver,CO
80264,$128.50,Denver,CO
80265,$128.50,Denver,CO
80266,$128.50,Denver,CO
80271,$128.50,Denver,CO
80273,$128.50,Denver,CO
80274,$128.50,Denver,CO
80281,$128.50,Denver,CO
80290,$128.50,Denver,CO
80291,$128.50,Denver,CO
80293,$128.50,Denver,CO
80294,$128.50,Denver,CO
80299,$128.50,Denver,CO
02108,$127.50,Boston,MA
02109,$127.50,Boston,MA
02110,$127.50,Boston,MA
02111,$127.50,Boston,MA
02112,$127.50,Boston,MA
02113,$127.50,Boston,MA
02114,$127.50,Boston,MA
02115,$127.50,Boston,MA
02116,$127.50,Boston,MA
02117,$127.50,Boston,MA
02118,$127.50,Boston,MA
02119,$127.50,Roxbury,MA
02120,$127.50,Roxbury Crossing,MA
02121,$127.50,Dorchester,MA
02122,$127.50,Dorchester,MA
02123,$127.50,Dorchester,MA
02124,$127.50,Dorchester Center,MA
02125,$127.50,Dorchester,MA
02126,$127.50,Mattapan,MA
02127,$127.50,South Boston,MA
02128,$127.50,East Boston,MA
02129,$127.50,Charlestown,MA
02130,$127.50,Jamaica Plain,MA
02131,$127.50,Roslindale,MA
02132,$127.50,West Roxbury,MA
02133,$127.50,Boston,MA
02134,$127.50,Allston,MA
02135,$127.50,Brighton,MA
02136,$127.50,Hyde Park,MA
02137,$127.50,Hyde Park,MA
02150,$127.50,Chelsea,MA
02151,$127.50,Revere,MA
02152,$127.50,Winthrop,MA
02163,$127.50,Boston,MA
02196,$127.50,North Weymouth,MA
02199,$127.50,Boston,MA
02201,$127.50,Boston,MA
02203,$127.50,Boston,MA
02204,$127.50,Boston,MA
02205,$127.50,Boston,MA
02206,$127.50,Boston,MA
02210,$127.50,Boston,MA
02211,$127.50,Boston,MA
02212,$127.50,Boston,MA
02215,$127.50,Boston,MA
02217,$127.50,Boston,MA
02222,$127.50,Boston,MA
02228,$127.50,Boston,MA
02241,$127.50,Boston,MA
02266,$127.50,Boston,MA
02283,$127.50,Boston,MA
02284,$127.50,Boston,MA
02293,$127.50,Boston,MA
02297,$127.50,Boston,MA
02298,$127.50,Boston,MA
18011,$127.50,Alburtis,PA
18056,$127.50,Hereford,PA
19503,$127.50,Bally,PA
19504,$127.50,Barto,PA
19505,$127.50,Bechtelsville,PA
19506,$127.50,Bernville,PA
19507,$127.50,Bethel,PA
19508,$127.50,Birdsboro,PA
19510,$127.50,Blandon,PA
19511,$127.50,Bowers,PA
19512,$127.50,Boyertown,PA
19516,$127.50,Centerport,PA
19518,$127.50,Douglassville,PA
19519,$127.50,Douglassville,PA
19522,$127.50,Fleetwood,PA
19523,$127.50,Geigertown,PA
19526,$127.50,Hamburg,PA
19529,$127.50,Kempton,PA
19530,$127.50,Kutztown,PA
19533,$127.50,Leesport,PA
19534,$127.50,Lenhartsville,PA
19535,$127.50,Limekiln,PA
19536,$127.50,Lyon Station,PA
19538,$127.50,Maxatawny,PA
19539,$127.50,Mertztown,PA
19540,$127.50,Mohnton,PA
19541,$127.50,Mohrsville,PA
19543,$127.50,Morgantown,PA
19544,$127.50,Mount Aetna,PA
19545,$127.50,New Berlinville,PA
19547,$127.50,Oley,PA
19548,$127.50,Oley,PA
19550,$127.50,Rehrersburg,PA
19551,$127.50,Robesonia,PA
19554,$127.50,Shartlesville,PA
19555,$127.50,Shoemakersville,PA
19559,$127.50,Strausstown,PA
19560,$127.50,Temple,PA
19562,$127.50,Topton,PA
19564,$127.50,Virginville,PA
19565,$127.50,Wernersville,PA
19567,$127.50,Womelsdorf,PA
19601,$127.50,Reading,PA
19602,$127.50,Reading,PA
19603,$127.50,Reading,PA
19604,$127.50,Reading,PA
19605,$127.50,Reading,PA
19606,$127.50,Reading,PA
19607,$127.50,Reading,PA
19608,$127.50,Reading,PA
19609,$127.50,Reading,PA
19610,$127.50,Reading,PA
19611,$127.50,Reading,PA
19612,$127.50,Reading,PA
44017,$127.50,Berea,OH
44070,$127.50,North Olmsted,OH
44102,$127.50,Cleveland,OH
44104,$127.50,Cleveland,OH
44105,$127.50,Cleveland,OH
44107,$127.50,Lakewood,OH
44108,$127.50,Cleveland,OH
44113,$127.50,Cleveland,OH
44116,$127.50,Rocky River,OH
44117,$127.50,Euclid,OH
44118,$127.50,Cleveland,OH
44121,$127.50,Cleveland,OH
44122,$127.50,Beachwood,OH
44126,$127.50,Cleveland,OH
44128,$127.50,Cleveland,OH
44129,$127.50,Cleveland,OH
44130,$127.50,Cleveland,OH
44131,$127.50,Independence,OH
44133,$127.50,North Royalton,OH
44134,$127.50,Cleveland,OH
44135,$127.50,Cleveland,OH
44138,$127.50,Olmsted Falls,OH
44139,$127.50,Solon,OH
44140,$127.50,Bay Village,OH
44142,$127.50,Brookpark,OH
44143,$127.50,Cleveland,OH
44145,$127.50,Westlake,OH
44146,$127.50,Bedford,OH
44147,$127.50,Broadview Heights,OH
44149,$127.50,Strongsville,OH
66007,$127.50,Basehor,KS
66012,$127.50,Bonner Springs,KS
66020,$127.50,Easton,KS
66027,$127.50,Fort Leavenworth,KS
66043,$127.50,Lansing,KS
66048,$127.50,Leavenworth,KS
66052,$127.50,Linwood,KS
66086,$127.50,Tonganoxie,KS
66109,$127.50,Kansas City,KS
75032,$127.50,Rockwall,TX
75087,$127.50,Rockwall,TX
75132,$127.50,Fate,TX
75135,$127.50,Caddo Mills,TX
75189,$127.50,Royse City,TX
75401,$127.50,Greenville,TX
75402,$127.50,Greenville,TX
75403,$127.50,Greenville,TX
75404,$127.50,Greenville,TX
75422,$127.50,Campbell,TX
75423,$127.50,Celeste,TX
75428,$127.50,Commerce,TX
75429,$127.50,Commerce,TX
75453,$127.50,Lone Oak,TX
75458,$127.50,Mount Vernon,TX
75474,$127.50,Quinlan,TX
75496,$127.50,Wolfe City,TX
80133,$127.50,Palmer Lake,CO
80511,$127.50,Allenspark,CO
80512,$127.50,Bellvue,CO
80513,$127.50,Berthoud,CO
80515,$127.50,Drake,CO
80517,$127.50,Estes Park,CO
80521,$127.50,Fort Collins,CO
80524,$127.50,Fort Collins,CO
80525,$127.50,Fort Collins,CO
80526,$127.50,Fort Collins,CO
80528,$127.50,Fort Collins,CO
80532,$127.50,Glen Haven,CO
80535,$127.50,Laporte,CO
80536,$127.50,Livermore,CO
80537,$127.50,Loveland,CO
80538,$127.50,Loveland,CO
80547,$127.50,Timnath,CO
80549,$127.50,Wellington,CO
98110,$127.50,Bainbridge Island,WA
01420,$125.50,Fitchburg,MA
01431,$125.50,Ashby,MA
01432,$125.50,Ayer,MA
01434,$125.50,Devens,MA
01450,$125.50,Groton,MA
01451,$125.50,Harvard,MA
01453,$125.50,Leominster,MA
01460,$125.50,Littleton,MA
01462,$125.50,Lunenburg,MA
01463,$125.50,Pepperell,MA
01464,$125.50,Shirley,MA
01469,$125.50,Townsend,MA
01470,$125.50,Townsend,MA
01471,$125.50,Townsend,MA
01474,$125.50,West Townsend,MA
01501,$125.50,Auburn,MA
01503,$125.50,Berlin,MA
01504,$125.50,Blackstone,MA
01505,$125.50,Boylston,MA
01510,$125.50,Clinton,MA
01516,$125.50,Douglas,MA
01519,$125.50,Grafton,MA
01523,$125.50,Lancaster,MA
01527,$125.50,Millbury,MA
01529,$125.50,Millville,MA
01532,$125.50,Northborough,MA
01534,$125.50,Northbridge,MA
01536,$125.50,North Grafton,MA
01540,$125.50,Oxford,MA
01545,$125.50,Shrewsbury,MA
01546,$125.50,Shrewsbury,MA
01560,$125.50,South Grafton,MA
01564,$125.50,Sterling,MA
01568,$125.50,Upton,MA
01569,$125.50,Uxbridge,MA
01570,$125.50,Webster,MA
01581,$125.50,Westborough,MA
01583,$125.50,West Boylston,MA
01588,$125.50,Whitinsville,MA
01590,$125.50,Sutton,MA
01701,$125.50,Framingham,MA
01702,$125.50,Framingham,MA
01718,$125.50,Acton,MA
01719,$125.50,Boxborough,MA
01720,$125.50,Acton,MA
01721,$125.50,Ashland,MA
01730,$125.50,Bedford,MA
01731,$125.50,Hanscom Afb,MA
01740,$125.50,Bolton,MA
01741,$125.50,Carlisle,MA
01742,$125.50,Concord,MA
01745,$125.50,Fayville,MA
01746,$125.50,Holliston,MA
01747,$125.50,Hopedale,MA
01748,$125.50,Hopkinton,MA
01749,$125.50,Hudson,MA
01752,$125.50,Marlborough,MA
01754,$125.50,Maynard,MA
01756,$125.50,Mendon,MA
01757,$125.50,Milford,MA
01760,$125.50,Natick,MA
01770,$125.50,Sherborn,MA
01772,$125.50,Southborough,MA
01773,$125.50,Lincoln,MA
01775,$125.50,Stow,MA
01776,$125.50,Sudbury,MA
01778,$125.50,Wayland,MA
01801,$125.50,Woburn,MA
01803,$125.50,Burlington,MA
01821,$125.50,Billerica,MA
01824,$125.50,Chelmsford,MA
01826,$125.50,Dracut,MA
01827,$125.50,Dunstable,MA
01850,$125.50,Lowell,MA
01851,$125.50,Lowell,MA
01852,$125.50,Lowell,MA
01854,$125.50,Lowell,MA
01862,$125.50,North Billerica,MA
01863,$125.50,North Chelmsford,MA
01864,$125.50,North Reading,MA
01867,$125.50,Reading,MA
01876,$125.50,Tewksbury,MA
01879,$125.50,Tyngsboro,MA
01880,$125.50,Wakefield,MA
01886,$125.50,Westford,MA
01887,$125.50,Wilmington,MA
01890,$125.50,Winchester,MA
02018,$125.50,West Newbury,MA
02019,$125.50,Bellingham,MA
02020,$125.50,Bellingham,MA
02021,$125.50,Canton,MA
02025,$125.50,Cohasset,MA
02026,$125.50,Dedham,MA
02030,$125.50,Dover,MA
02032,$125.50,East Walpole,MA
02035,$125.50,Foxboro,MA
02038,$125.50,Franklin,MA
02040,$125.50,Franklin,MA
02041,$125.50,Franklin,MA
02043,$125.50,Hingham,MA
02044,$125.50,Hingham,MA
02045,$125.50,Hull,MA
02047,$125.50,Humarock,MA
02048,$125.50,Mansfield,MA
02050,$125.50,Marshfield,MA
02051,$125.50,Marshfield,MA
02052,$125.50,Medfield,MA
02053,$125.50,Medway,MA
02054,$125.50,Millis,MA
02055,$125.50,Millis,MA
02056,$125.50,Norfolk,MA
02059,$125.50,Norfolk,MA
02060,$125.50,Norfolk,MA
02061,$125.50,Norwell,MA
02062,$125.50,Norwood,MA
02065,$125.50,Norwood,MA
02066,$125.50,Scituate,MA
02067,$125.50,Sharon,MA
02071,$125.50,South Walpole,MA
02072,$125.50,Stoughton,MA
02081,$125.50,Walpole,MA
02090,$125.50,Westwood,MA
02093,$125.50,Wrentham,MA
02138,$125.50,Cambridge,MA
02139,$125.50,Cambridge,MA
02140,$125.50,Cambridge,MA
02141,$125.50,Cambridge,MA
02142,$125.50,Cambridge,MA
02143,$125.50,Somerville,MA
02144,$125.50,Somerville,MA
02145,$125.50,Somerville,MA
02148,$125.50,Malden,MA
02149,$125.50,Everett,MA
02153,$125.50,Winthrop,MA
02155,$125.50,Medford,MA
02169,$125.50,Quincy,MA
02170,$125.50,Quincy,MA
02171,$125.50,Quincy,MA
02176,$125.50,Melrose,MA
02180,$125.50,Stoneham,MA
02184,$125.50,Braintree,MA
02186,$125.50,Milton,MA
02188,$125.50,Weymouth,MA
02189,$125.50,East Weymouth,MA
02190,$125.50,South Weymouth,MA
02191,$125.50,North Weymouth,MA
02301,$125.50,Brockton,MA
02302,$125.50,Brockton,MA
02303,$125.50,Brockton,MA
02304,$125.50,Brockton,MA
02305,$125.50,Brockton,MA
02322,$125.50,Avon,MA
02324,$125.50,Bridgewater,MA
02325,$125.50,Bridgewater,MA
02327,$125.50,Bridgewater,MA
02330,$125.50,Carver,MA
02331,$125.50,Carver,MA
02332,$125.50,Duxbury,MA
02333,$125.50,East Bridgewater,MA
02334,$125.50,East Bridgewater,MA
02337,$125.50,East Bridgewater,MA
02338,$125.50,Halifax,MA
02339,$125.50,Hanover,MA
02340,$125.50,Hanover,MA
02341,$125.50,Hanson,MA
02343,$125.50,Holbrook,MA
02344,$125.50,Holbrook,MA
02345,$125.50,Holbrook,MA
02346,$125.50,Middleboro,MA
02347,$125.50,Lakeville,MA
02348,$125.50,Lakeville,MA
02349,$125.50,Lakeville,MA
02350,$125.50,Monponsett,MA
02351,$125.50,Abington,MA
02355,$125.50,Abington,MA
02356,$125.50,North Easton,MA
02357,$125.50,North Easton,MA
02358,$125.50,North Easton,MA
02359,$125.50,Pembroke,MA
02360,$125.50,Plymouth,MA
02361,$125.50,Plymouth,MA
02362,$125.50,Plymouth,MA
02364,$125.50,Kingston,MA
02366,$125.50,South Carver,MA
02367,$125.50,Plympton,MA
02368,$125.50,Randolph,MA
02370,$125.50,Rockland,MA
02375,$125.50,South Easton,MA
02379,$125.50,West Bridgewater,MA
02381,$125.50,West Bridgewater,MA
02382,$125.50,Whitman,MA
02420,$125.50,Lexington,MA
02421,$125.50,Lexington,MA
02445,$125.50,Brookline,MA
02446,$125.50,Brookline,MA
02451,$125.50,Waltham,MA
02452,$125.50,Waltham,MA
02453,$125.50,Waltham,MA
02458,$125.50,Newton,MA
02459,$125.50,Newton Center,MA
02460,$125.50,Newtonville,MA
02461,$125.50,Newton Highlands,MA
02462,$125.50,Newton Lower Falls,MA
02464,$125.50,Newton Upper Falls,MA
02465,$125.50,West Newton,MA
02466,$125.50,Auburndale,MA
02467,$125.50,Chestnut Hill,MA
02468,$125.50,Waban,MA
02472,$125.50,Watertown,MA
02474,$125.50,Arlington,MA
02476,$125.50,Arlington,MA
02478,$125.50,Belmont,MA
02481,$125.50,Wellesley Hills,MA
02482,$125.50,Wellesley,MA
02492,$125.50,Needham,MA
02493,$125.50,Weston,MA
02494,$125.50,Needham Heights,MA
02538,$125.50,East Wareham,MA
02558,$125.50,Onset,MA
02571,$125.50,Wareham,MA
02576,$125.50,West Wareham,MA
02702,$125.50,Assonet,MA
02703,$125.50,Attleboro,MA
02712,$125.50,Attleboro,MA
02714,$125.50,Cuttyhunk,MA
02715,$125.50,Dighton,MA
02717,$125.50,East Freetown,MA
02718,$125.50,East Taunton,MA
02719,$125.50,Fairhaven,MA
02720,$125.50,Fall River,MA
02721,$125.50,Fall River,MA
02722,$125.50,Fall River,MA
02723,$125.50,Fall River,MA
02724,$125.50,Fall River,MA
02725,$125.50,Somerset,MA
02726,$125.50,Somerset,MA
02738,$125.50,Marion,MA
02739,$125.50,Mattapoisett,MA
02740,$125.50,New Bedford,MA
02741,$125.50,New Bedford,MA
02742,$125.50,New Bedford,MA
02743,$125.50,Acushnet,MA
02744,$125.50,New Bedford,MA
02745,$125.50,New Bedford,MA
02746,$125.50,New Bedford,MA
02747,$125.50,North Dartmouth,MA
02748,$125.50,South Dartmouth,MA
02760,$125.50,North Attleboro,MA
02761,$125.50,North Attleboro,MA
02762,$125.50,Plainville,MA
02763,$125.50,Attleboro Falls,MA
02764,$125.50,North Dighton,MA
02766,$125.50,Norton,MA
02767,$125.50,Raynham,MA
02768,$125.50,Raynham,MA
02769,$125.50,Rehoboth,MA
02770,$125.50,Rochester,MA
02771,$125.50,Seekonk,MA
02777,$125.50,Swansea,MA
02779,$125.50,Berkley,MA
02780,$125.50,Taunton,MA
02783,$125.50,Taunton,MA
02790,$125.50,Westport,MA
02791,$125.50,Westport Point,MA
03032,$125.50,Auburn,NH
03034,$125.50,Candia,NH
03036,$125.50,Chester,NH
03038,$125.50,Derry,NH
03042,$125.50,Epping,NH
03044,$125.50,Fremont,NH
03053,$125.50,Londonderry,NH
03077,$125.50,Raymond,NH
03079,$125.50,Salem,NH
03087,$125.50,Windham,NH
03801,$125.50,Portsmouth,NH
03811,$125.50,Atkinson,NH
03819,$125.50,Danville,NH
03826,$125.50,East Hampstead,NH
03827,$125.50,East Kingston,NH
03833,$125.50,Exeter,NH
03840,$125.50,Greenland,NH
03841,$125.50,Hampstead,NH
03842,$125.50,Hampton,NH
03844,$125.50,Hampton Falls,NH
03848,$125.50,Kingston,NH
03856,$125.50,Newfields,NH
03857,$125.50,Newmarket,NH
03858,$125.50,Newton,NH
03862,$125.50,North Hampton,NH
03865,$125.50,Plaistow,NH
03870,$125.50,Rye,NH
03871,$125.50,Rye Beach,NH
03873,$125.50,Sandown,NH
03874,$125.50,Seabrook,NH
03885,$125.50,Stratham,NH
03901,$125.50,Berwick,ME
03902,$125.50,Cape Neddick,ME
03903,$125.50,Eliot,ME
03904,$125.50,Kittery,ME
03905,$125.50,Kittery Point,ME
03906,$125.50,North Berwick,ME
03907,$125.50,Ogunquit,ME
03908,$125.50,South Berwick,ME
03909,$125.50,York,ME
03910,$125.50,York Beach,ME
03911,$125.50,York Harbor,ME
04001,$125.50,Acton,ME
04002,$125.50,Alfred,ME
04003,$125.50,Bailey Island,ME
04004,$125.50,Bailey Island,ME
04005,$125.50,Biddeford,ME
04006,$125.50,Biddeford Pool,ME
04007,$125.50,Biddeford Pool,ME
04009,$125.50,Bridgton,ME
04011,$125.50,Brunswick,ME
04013,$125.50,Brunswick,ME
04014,$125.50,Brunswick,ME
04015,$125.50,Casco,ME
04017,$125.50,Chebeague Island,ME
04019,$125.50,Cliff Island,ME
04020,$125.50,Cornish,ME
04021,$125.50,Cumberland Center,ME
04024,$125.50,East Baldwin,ME
04027,$125.50,Lebanon,ME
04028,$125.50,Lebanon,ME
04029,$125.50,Sebago,ME
04030,$125.50,East Waterboro,ME
04032,$125.50,Freeport,ME
04033,$125.50,Freeport,ME
04034,$125.50,Freeport,ME
04038,$125.50,Gorham,ME
04039,$125.50,Gray,ME
04040,$125.50,Harrison,ME
04042,$125.50,Hollis Center,ME
04043,$125.50,Kennebunk,ME
04046,$125.50,Kennebunkport,ME
04047,$125.50,Parsonsfield,ME
04048,$125.50,Limerick,ME
04049,$125.50,Limington,ME
04050,$125.50,Long Island,ME
04054,$125.50,Lovell,ME
04055,$125.50,Naples,ME
04056,$125.50,Newfield,ME
04057,$125.50,North Bridgton,ME
04061,$125.50,North Waterboro,ME
04062,$125.50,Windham,ME
04063,$125.50,Ocean Park,ME
04064,$125.50,Old Orchard Beach,ME
04066,$125.50,Orrs Island,ME
04069,$125.50,Pownal,ME
04070,$125.50,Pownal,ME
04071,$125.50,Raymond,ME
04072,$125.50,Saco,ME
04073,$125.50,Sanford,ME
04074,$125.50,Scarborough,ME
04076,$125.50,Shapleigh,ME
04077,$125.50,Shapleigh,ME
04078,$125.50,Shapleigh,ME
04079,$125.50,Harpswell,ME
04082,$125.50,Harpswell,ME
04083,$125.50,Springvale,ME
04084,$125.50,Standish,ME
04085,$125.50,Steep Falls,ME
04087,$125.50,Waterboro,ME
04090,$125.50,Wells,ME
04091,$125.50,West Baldwin,ME
04092,$125.50,Westbrook,ME
04093,$125.50,Buxton,ME
04094,$125.50,Buxton,ME
04095,$125.50,West Newfield,ME
04096,$125.50,Yarmouth,ME
04097,$125.50,North Yarmouth,ME
04098,$125.50,North Yarmouth,ME
04101,$125.50,Portland,ME
04102,$125.50,Portland,ME
04103,$125.50,Portland,ME
04104,$125.50,Portland,ME
04105,$125.50,Falmouth,ME
04106,$125.50,South Portland,ME
04107,$125.50,Cape Elizabeth,ME
04108,$125.50,Peaks Island,ME
04109,$125.50,Portland,ME
04110,$125.50,Cumberland Foreside,ME
04112,$125.50,Cumberland Foreside,ME
04116,$125.50,Cumberland Foreside,ME
04122,$125.50,Cumberland Foreside,ME
04123,$125.50,Cumberland Foreside,ME
04124,$125.50,Cumberland Foreside,ME
04260,$125.50,New Gloucester,ME
80504,$125.00,Longmont,CO
80514,$125.00,Dacono,CO
80516,$125.00,Erie,CO
80520,$125.00,Firestone,CO
80530,$125.00,Frederick,CO
80534,$125.00,Johnstown,CO
80542,$125.00,Mead,CO
80543,$125.00,Milliken,CO
80546,$125.00,Severance,CO
80550,$125.00,Windsor,CO
80610,$125.00,Ault,CO
80611,$125.00,Briggsdale,CO
80612,$125.00,Carr,CO
80615,$125.00,Eaton,CO
80620,$125.00,Evans,CO
80621,$125.00,Fort Lupton,CO
