Zip Code,CPL Buyer Payouts,city,state_id
75121,$409.50,Ennis,TX
75123,$409.50,Ennis,TX
75132,$409.50,Fate,TX
75134,$409.50,Lancaster,TX
75137,$409.50,Duncanville,TX
75138,$409.50,Duncanville,TX
75141,$409.50,Hutchins,TX
75146,$409.50,Lancaster,TX
75149,$409.50,Mesquite,TX
75150,$409.50,Mesquite,TX
75159,$409.50,Seagoville,TX
75164,$409.50,Josephine,TX
75166,$409.50,Lavon,TX
75172,$409.50,Wilmer,TX
75173,$409.50,Nevada,TX
75180,$409.50,Balch Springs,TX
75181,$409.50,Mesquite,TX
75182,$409.50,Sunnyvale,TX
75185,$409.50,Sunnyvale,TX
75187,$409.50,Sunnyvale,TX
75189,$409.50,Royse City,TX
75201,$409.50,Dallas,TX
75202,$409.50,Dallas,TX
75203,$409.50,Dallas,TX
75204,$409.50,Dallas,TX
75205,$409.50,Dallas,TX
75206,$409.50,Dallas,TX
75207,$409.50,Dallas,TX
75208,$409.50,Dallas,TX
75209,$409.50,Dallas,TX
75210,$409.50,Dallas,TX
75211,$409.50,Dallas,TX
75212,$409.50,Dallas,TX
75214,$409.50,Dallas,TX
75215,$409.50,Dallas,TX
75216,$409.50,Dallas,TX
75217,$409.50,Dallas,TX
75218,$409.50,Dallas,TX
75219,$409.50,Dallas,TX
75220,$409.50,Dallas,TX
75221,$409.50,Dallas,TX
75222,$409.50,Dallas,TX
75223,$409.50,Dallas,TX
75224,$409.50,Dallas,TX
75225,$409.50,Dallas,TX
75226,$409.50,Dallas,TX
75227,$409.50,Dallas,TX
75228,$409.50,Dallas,TX
75229,$409.50,Dallas,TX
75230,$409.50,Dallas,TX
75231,$409.50,Dallas,TX
75232,$409.50,Dallas,TX
75233,$409.50,Dallas,TX
75234,$409.50,Dallas,TX
75235,$409.50,Dallas,TX
75236,$409.50,Dallas,TX
75237,$409.50,Dallas,TX
75238,$409.50,Dallas,TX
75240,$409.50,Dallas,TX
75241,$409.50,Dallas,TX
75242,$409.50,Dallas,TX
75243,$409.50,Dallas,TX
75244,$409.50,Dallas,TX
75246,$409.50,Dallas,TX
75247,$409.50,Dallas,TX
75248,$409.50,Dallas,TX
75249,$409.50,Dallas,TX
75250,$409.50,Dallas,TX
75251,$409.50,Dallas,TX
75252,$409.50,Dallas,TX
75253,$409.50,Dallas,TX
75254,$409.50,Dallas,TX
75260,$409.50,Dallas,TX
75261,$409.50,Dallas,TX
75262,$409.50,Dallas,TX
75263,$409.50,Dallas,TX
75264,$409.50,Dallas,TX
75265,$409.50,Dallas,TX
75266,$409.50,Dallas,TX
75267,$409.50,Dallas,TX
75270,$409.50,Dallas,TX
75275,$409.50,Dallas,TX
75277,$409.50,Dallas,TX
75283,$409.50,Dallas,TX
75284,$409.50,Dallas,TX
75285,$409.50,Dallas,TX
75287,$409.50,Dallas,TX
75301,$409.50,Dallas,TX
75303,$409.50,Dallas,TX
75312,$409.50,Dallas,TX
75313,$409.50,Dallas,TX
75315,$409.50,Dallas,TX
75320,$409.50,Dallas,TX
75326,$409.50,Dallas,TX
75336,$409.50,Dallas,TX
75339,$409.50,Dallas,TX
75342,$409.50,Dallas,TX
75354,$409.50,Dallas,TX
75355,$409.50,Dallas,TX
75356,$409.50,Dallas,TX
75357,$409.50,Dallas,TX
75358,$409.50,Dallas,TX
75359,$409.50,Dallas,TX
75360,$409.50,Dallas,TX
75367,$409.50,Dallas,TX
75368,$409.50,Dallas,TX
75370,$409.50,Dallas,TX
75371,$409.50,Dallas,TX
75372,$409.50,Dallas,TX
75373,$409.50,Dallas,TX
75374,$409.50,Dallas,TX
75376,$409.50,Dallas,TX
75378,$409.50,Dallas,TX
75379,$409.50,Dallas,TX
75380,$409.50,Dallas,TX
75381,$409.50,Dallas,TX
75382,$409.50,Dallas,TX
75389,$409.50,Dallas,TX
75390,$409.50,Dallas,TX
75391,$409.50,Dallas,TX
75392,$409.50,Dallas,TX
75393,$409.50,Dallas,TX
75394,$409.50,Dallas,TX
75395,$409.50,Dallas,TX
75397,$409.50,Dallas,TX
75398,$409.50,Dallas,TX
75407,$409.50,Princeton,TX
75409,$409.50,Anna,TX
75424,$409.50,Blue Ridge,TX
75442,$409.50,Farmersville,TX
75454,$409.50,Melissa,TX
75485,$409.50,Sulphur Springs,TX
76001,$409.50,Arlington,TX
76002,$409.50,Arlington,TX
76003,$409.50,Arlington,TX
76004,$409.50,Arlington,TX
76005,$409.50,Arlington,TX
76006,$409.50,Arlington,TX
76007,$409.50,Arlington,TX
76010,$409.50,Arlington,TX
76011,$409.50,Arlington,TX
76012,$409.50,Arlington,TX
76013,$409.50,Arlington,TX
76014,$409.50,Arlington,TX
76015,$409.50,Arlington,TX
76016,$409.50,Arlington,TX
76017,$409.50,Arlington,TX
76018,$409.50,Arlington,TX
76019,$409.50,Arlington,TX
76020,$409.50,Azle,TX
76021,$409.50,Bedford,TX
76022,$409.50,Bedford,TX
76034,$409.50,Colleyville,TX
76036,$409.50,Crowley,TX
76039,$409.50,Euless,TX
76040,$409.50,Euless,TX
76051,$409.50,Grapevine,TX
76052,$409.50,Haslet,TX
76053,$409.50,Hurst,TX
76054,$409.50,Hurst,TX
76060,$409.50,Kennedale,TX
76063,$409.50,Mansfield,TX
76092,$409.50,Southlake,TX
76094,$409.50,Rio Vista,TX
76095,$409.50,Rio Vista,TX
76096,$409.50,Rio Vista,TX
76099,$409.50,Rio Vista,TX
76101,$409.50,Rio Vista,TX
76102,$409.50,Fort Worth,TX
76103,$409.50,Fort Worth,TX
76104,$409.50,Fort Worth,TX
76105,$409.50,Fort Worth,TX
76106,$409.50,Fort Worth,TX
76107,$409.50,Fort Worth,TX
76108,$409.50,Fort Worth,TX
76109,$409.50,Fort Worth,TX
76110,$409.50,Fort Worth,TX
76111,$409.50,Fort Worth,TX
76112,$409.50,Fort Worth,TX
76113,$409.50,Fort Worth,TX
76114,$409.50,Fort Worth,TX
76115,$409.50,Fort Worth,TX
76116,$409.50,Fort Worth,TX
76117,$409.50,Haltom City,TX
76118,$409.50,Fort Worth,TX
76119,$409.50,Fort Worth,TX
76120,$409.50,Fort Worth,TX
76121,$409.50,Fort Worth,TX
76122,$409.50,Fort Worth,TX
76123,$409.50,Fort Worth,TX
76124,$409.50,Fort Worth,TX
76126,$409.50,Fort Worth,TX
76127,$409.50,Naval Air Station Jrb,TX
76129,$409.50,Fort Worth,TX
76130,$409.50,Fort Worth,TX
76131,$409.50,Fort Worth,TX
76132,$409.50,Fort Worth,TX
76133,$409.50,Fort Worth,TX
76134,$409.50,Fort Worth,TX
76135,$409.50,Fort Worth,TX
76136,$409.50,Fort Worth,TX
76137,$409.50,Fort Worth,TX
76140,$409.50,Fort Worth,TX
76147,$409.50,Fort Worth,TX
76148,$409.50,Fort Worth,TX
76150,$409.50,Fort Worth,TX
76155,$409.50,Fort Worth,TX
76161,$409.50,Fort Worth,TX
76162,$409.50,Fort Worth,TX
76163,$409.50,Fort Worth,TX
76164,$409.50,Fort Worth,TX
76166,$409.50,Fort Worth,TX
76177,$409.50,Fort Worth,TX
76179,$409.50,Fort Worth,TX
76180,$409.50,North Richland Hills,TX
76181,$409.50,North Richland Hills,TX
76182,$409.50,North Richland Hills,TX
76185,$409.50,North Richland Hills,TX
76190,$409.50,North Richland Hills,TX
76191,$409.50,North Richland Hills,TX
76192,$409.50,North Richland Hills,TX
76193,$409.50,North Richland Hills,TX
76195,$409.50,North Richland Hills,TX
76196,$409.50,North Richland Hills,TX
76197,$409.50,North Richland Hills,TX
76198,$409.50,North Richland Hills,TX
76199,$409.50,North Richland Hills,TX
76244,$409.50,Keller,TX
76248,$409.50,Keller,TX
78002,$409.50,Atascosa,TX
78015,$409.50,Boerne,TX
78023,$409.50,Helotes,TX
78054,$409.50,Lytle,TX
78073,$409.50,Von Ormy,TX
78101,$409.50,Adkins,TX
78109,$409.50,Converse,TX
78112,$409.50,Elmendorf,TX
78148,$409.50,Universal City,TX
78150,$409.50,Jbsa Randolph,TX
78152,$409.50,Saint Hedwig,TX
78201,$409.50,San Antonio,TX
78202,$409.50,San Antonio,TX
78203,$409.50,San Antonio,TX
78204,$409.50,San Antonio,TX
78205,$409.50,San Antonio,TX
78206,$409.50,San Antonio,TX
78207,$409.50,San Antonio,TX
78208,$409.50,San Antonio,TX
78209,$409.50,San Antonio,TX
78210,$409.50,San Antonio,TX
78211,$409.50,San Antonio,TX
78212,$409.50,San Antonio,TX
78213,$409.50,San Antonio,TX
78214,$409.50,San Antonio,TX
78215,$409.50,San Antonio,TX
78216,$409.50,San Antonio,TX
78217,$409.50,San Antonio,TX
78218,$409.50,San Antonio,TX
78219,$409.50,San Antonio,TX
78220,$409.50,San Antonio,TX
78221,$409.50,San Antonio,TX
78222,$409.50,San Antonio,TX
78223,$409.50,San Antonio,TX
78224,$409.50,San Antonio,TX
78225,$409.50,San Antonio,TX
78226,$409.50,San Antonio,TX
78227,$409.50,San Antonio,TX
78228,$409.50,San Antonio,TX
78229,$409.50,San Antonio,TX
78230,$409.50,San Antonio,TX
78231,$409.50,San Antonio,TX
78232,$409.50,San Antonio,TX
78233,$409.50,San Antonio,TX
78234,$409.50,Jbsa Ft Sam Houston,TX
78235,$409.50,San Antonio,TX
78236,$409.50,Jbsa Lackland,TX
78237,$409.50,San Antonio,TX
78238,$409.50,San Antonio,TX
78239,$409.50,San Antonio,TX
78240,$409.50,San Antonio,TX
78241,$409.50,San Antonio,TX
78242,$409.50,San Antonio,TX
78243,$409.50,San Antonio,TX
78244,$409.50,San Antonio,TX
78245,$409.50,San Antonio,TX
78246,$409.50,San Antonio,TX
78247,$409.50,San Antonio,TX
78248,$409.50,San Antonio,TX
78249,$409.50,San Antonio,TX
78250,$409.50,San Antonio,TX
78251,$409.50,San Antonio,TX
78252,$409.50,San Antonio,TX
78253,$409.50,San Antonio,TX
78254,$409.50,San Antonio,TX
78255,$409.50,San Antonio,TX
78256,$409.50,San Antonio,TX
78257,$409.50,San Antonio,TX
78258,$409.50,San Antonio,TX
78259,$409.50,San Antonio,TX
78260,$409.50,San Antonio,TX
78261,$409.50,San Antonio,TX
78263,$409.50,San Antonio,TX
78264,$409.50,San Antonio,TX
78265,$409.50,San Antonio,TX
78268,$409.50,San Antonio,TX
78269,$409.50,San Antonio,TX
78270,$409.50,San Antonio,TX
78278,$409.50,San Antonio,TX
78279,$409.50,San Antonio,TX
78280,$409.50,San Antonio,TX
78283,$409.50,San Antonio,TX
78284,$409.50,San Antonio,TX
78285,$409.50,San Antonio,TX
78288,$409.50,San Antonio,TX
78289,$409.50,San Antonio,TX
78291,$409.50,San Antonio,TX
78292,$409.50,San Antonio,TX
78293,$409.50,San Antonio,TX
78294,$409.50,San Antonio,TX
78295,$409.50,San Antonio,TX
78296,$409.50,San Antonio,TX
78297,$409.50,San Antonio,TX
78298,$409.50,San Antonio,TX
78299,$409.50,San Antonio,TX
84003,$409.50,American Fork,UT
84004,$409.50,Alpine,UT
84005,$409.50,Eagle Mountain,UT
84013,$409.50,Cedar Valley,UT
84042,$409.50,Lindon,UT
84043,$409.50,Lehi,UT
84045,$409.50,Saratoga Springs,UT
84057,$409.50,Orem,UT
84058,$409.50,Orem,UT
84059,$409.50,Vineyard,UT
84062,$409.50,Pleasant Grove,UT
84097,$409.50,Orem,UT
84601,$409.50,Provo,UT
84602,$409.50,Provo,UT
84603,$409.50,Provo,UT
84604,$409.50,Provo,UT
84605,$409.50,Provo,UT
84606,$409.50,Provo,UT
84626,$409.50,Elberta,UT
84633,$409.50,Goshen,UT
84651,$409.50,Payson,UT
84653,$409.50,Salem,UT
84655,$409.50,Santaquin,UT
84660,$409.50,Spanish Fork,UT
84663,$409.50,Springville,UT
84664,$409.50,Mapleton,UT
98001,$409.50,Auburn,WA
98002,$409.50,Auburn,WA
98003,$409.50,Federal Way,WA
98004,$409.50,Bellevue,WA
98005,$409.50,Bellevue,WA
98006,$409.50,Bellevue,WA
98007,$409.50,Bellevue,WA
98008,$409.50,Bellevue,WA
98009,$409.50,Bellevue,WA
98010,$409.50,Black Diamond,WA
98011,$409.50,Bothell,WA
98012,$409.50,Bothell,WA
98013,$409.50,Bothell,WA
98014,$409.50,Carnation,WA
98015,$409.50,Carnation,WA
98019,$409.50,Duvall,WA
98020,$409.50,Edmonds,WA
98021,$409.50,Bothell,WA
98022,$409.50,Enumclaw,WA
98023,$409.50,Federal Way,WA
98024,$409.50,Fall City,WA
98025,$409.50,Hobart,WA
98026,$409.50,Edmonds,WA
98027,$409.50,Issaquah,WA
98028,$409.50,Kenmore,WA
98029,$409.50,Issaquah,WA
98030,$409.50,Kent,WA
98031,$409.50,Kent,WA
98032,$409.50,Kent,WA
98033,$409.50,Kirkland,WA
98034,$409.50,Kirkland,WA
98035,$409.50,Kirkland,WA
98036,$409.50,Lynnwood,WA
98037,$409.50,Lynnwood,WA
98038,$409.50,Maple Valley,WA
98039,$409.50,Medina,WA
98040,$409.50,Mercer Island,WA
98041,$409.50,Mercer Island,WA
98042,$409.50,Kent,WA
98043,$409.50,Mountlake Terrace,WA
98045,$409.50,North Bend,WA
98046,$409.50,North Bend,WA
98047,$409.50,Pacific,WA
98050,$409.50,Preston,WA
98051,$409.50,Ravensdale,WA
98052,$409.50,Redmond,WA
98053,$409.50,Redmond,WA
98055,$409.50,Renton,WA
98056,$409.50,Renton,WA
98057,$409.50,Renton,WA
98058,$409.50,Renton,WA
98059,$409.50,Renton,WA
98062,$409.50,Renton,WA
98063,$409.50,Renton,WA
98064,$409.50,Renton,WA
98065,$409.50,Snoqualmie,WA
98070,$409.50,Vashon,WA
98071,$409.50,Vashon,WA
98072,$409.50,Woodinville,WA
98073,$409.50,Woodinville,WA
98074,$409.50,Sammamish,WA
98075,$409.50,Sammamish,WA
98077,$409.50,Woodinville,WA
98082,$409.50,Woodinville,WA
98083,$409.50,Woodinville,WA
98087,$409.50,Lynnwood,WA
98089,$409.50,Lynnwood,WA
98092,$409.50,Auburn,WA
98093,$409.50,Auburn,WA
98101,$409.50,Seattle,WA
98102,$409.50,Seattle,WA
98103,$409.50,Seattle,WA
98104,$409.50,Seattle,WA
98105,$409.50,Seattle,WA
98106,$409.50,Seattle,WA
98107,$409.50,Seattle,WA
98108,$409.50,Seattle,WA
98109,$409.50,Seattle,WA
98111,$409.50,Bainbridge Island,WA
98112,$409.50,Seattle,WA
98113,$409.50,Seattle,WA
98114,$409.50,Seattle,WA
98115,$409.50,Seattle,WA
98116,$409.50,Seattle,WA
98117,$409.50,Seattle,WA
98118,$409.50,Seattle,WA
98119,$409.50,Seattle,WA
98121,$409.50,Seattle,WA
98122,$409.50,Seattle,WA
98124,$409.50,Seattle,WA
98125,$409.50,Seattle,WA
98126,$409.50,Seattle,WA
98127,$409.50,Seattle,WA
98129,$409.50,Seattle,WA
