Zip Code,CPL Buyer Payouts,city,state_id,,ZIP Code,Duration Buyer Payouts,City,State
55005,$162.00,Bethel,MN,,90001,$166.95,Los Angeles,CA
55011,$162.00,Cedar,MN,,90003,$166.95,Los Angeles,CA
55014,$162.00,Circle Pines,MN,,90004,$166.95,Los Angeles,CA
55070,$162.00,Saint Francis,MN,,90011,$166.95,Los Angeles,CA
55303,$162.00,Anoka,MN,,90013,$166.95,Los Angeles,CA
55304,$162.00,Andover,MN,,90014,$166.95,Los Angeles,CA
55421,$162.00,Minneapolis,MN,,90020,$166.95,Los Angeles,CA
55432,$162.00,Minneapolis,MN,,90022,$166.95,Los Angeles,CA
55433,$162.00,Minneapolis,MN,,90024,$166.95,Los Angeles,CA
55434,$162.00,Minneapolis,MN,,90026,$166.95,Los Angeles,CA
55448,$162.00,Minneapolis,MN,,90027,$166.95,Los Angeles,CA
55449,$162.00,Minneapolis,MN,,90040,$166.95,Los Angeles,CA
20109,$159.50,Manassas,VA,,90048,$166.95,Los Angeles,CA
20110,$159.50,Manassas,VA,,90049,$166.95,Los Angeles,CA
20112,$159.50,Manassas,VA,,90053,$166.95,Los Angeles,CA
20115,$159.50,Marshall,VA,,90201,$166.95,Bell Gardens,CA
20116,$159.50,Marshall,VA,,90202,$166.95,Bell,CA
20119,$159.50,Catlett,VA,,90221,$166.95,Compton,CA
20120,$159.50,Centreville,VA,,90242,$166.95,Downey,CA
20121,$159.50,Centreville,VA,,90245,$166.95,El Segundo,CA
20122,$159.50,Centreville,VA,,90247,$166.95,Gardena,CA
20124,$159.50,Clifton,VA,,90248,$166.95,Gardena,CA
20128,$159.50,Clifton,VA,,90250,$166.95,Hawthorne,CA
20136,$159.50,Bristow,VA,,90266,$166.95,Manhattan Beach,CA
20137,$159.50,Broad Run,VA,,90605,$166.95,Whittier,CA
20138,$159.50,Broad Run,VA,,90640,$166.95,Montebello,CA
20139,$159.50,Broad Run,VA,,90706,$166.95,Bellflower,CA
20140,$159.50,Broad Run,VA,,90707,$166.95,Bellflower,CA
20143,$159.50,Catharpin,VA,,90808,$166.95,Long Beach,CA
20144,$159.50,Delaplane,VA,,90810,$166.95,Long Beach,CA
20151,$159.50,Chantilly,VA,,90813,$166.95,Long Beach,CA
20153,$159.50,Chantilly,VA,,91012,$166.95,La Canada Flintridge,CA
20155,$159.50,Gainesville,VA,,91106,$166.95,Pasadena,CA
20156,$159.50,Gainesville,VA,,91210,$166.95,Glendale,CA
20168,$159.50,Sterling,VA,,91316,$166.95,Encino,CA
20169,$159.50,Haymarket,VA,,91350,$166.95,Santa Clarita,CA
20170,$159.50,Herndon,VA,,91355,$166.95,Valencia,CA
20171,$159.50,Herndon,VA,,91372,$166.95,Calabasas,CA
20172,$159.50,Herndon,VA,,91423,$166.95,Sherman Oaks,CA
20181,$159.50,Nokesville,VA,,91702,$166.95,Azusa,CA
20182,$159.50,Nokesville,VA,,91722,$166.95,Covina,CA
20184,$159.50,Upperville,VA,,91723,$166.95,Covina,CA
20185,$159.50,Upperville,VA,,91754,$166.95,Monterey Park,CA
20186,$159.50,Warrenton,VA,,91755,$166.95,Monterey Park,CA
20187,$159.50,Warrenton,VA,,91761,$166.95,Ontario,CA
20188,$159.50,Warrenton,VA,,91767,$166.95,Pomona,CA
20190,$159.50,Reston,VA,,91778,$166.95,San Gabriel,CA
20191,$159.50,Reston,VA,,91780,$166.95,Temple City,CA
20192,$159.50,Reston,VA,,91784,$166.95,Upland,CA
20194,$159.50,Reston,VA,,91786,$166.95,Upland,CA
20195,$159.50,Reston,VA,,91790,$166.95,West Covina,CA
20196,$159.50,Reston,VA,,92301,$166.95,Adelanto,CA
20198,$159.50,The Plains,VA,,92308,$166.95,Apple Valley,CA
22003,$159.50,Annandale,VA,,92331,$166.95,Fontana,CA
22009,$159.50,Annandale,VA,,92340,$166.95,Hesperia,CA
22015,$159.50,Burke,VA,,92345,$166.95,Hesperia,CA
22025,$159.50,Dumfries,VA,,92346,$166.95,Highland,CA
22026,$159.50,Dumfries,VA,,92354,$166.95,Loma Linda,CA
22027,$159.50,Dunn Loring,VA,,92374,$166.95,Redlands,CA
22030,$159.50,Fairfax,VA,,92392,$166.95,Victorville,CA
22031,$159.50,Fairfax,VA,,92394,$166.95,Victorville,CA
22032,$159.50,Fairfax,VA,,92395,$166.95,Victorville,CA
22033,$159.50,Fairfax,VA,,92404,$166.95,San Bernardino,CA
22034,$159.50,Fairfax,VA,,92410,$166.95,San Bernardino,CA
22039,$159.50,Fairfax Station,VA,,92507,$166.95,Riverside,CA
22041,$159.50,Falls Church,VA,,92509,$166.95,Riverside,CA
22042,$159.50,Falls Church,VA,,92518,$166.95,March Air Reserve Base,CA
22043,$159.50,Falls Church,VA,,92551,$166.95,Moreno Valley,CA
22044,$159.50,Falls Church,VA,,92553,$166.95,Moreno Valley,CA
22060,$159.50,Fort Belvoir,VA,,92570,$166.95,Perris,CA
22066,$159.50,Great Falls,VA,,92637,$166.95,Laguna Woods,CA
22067,$159.50,Great Falls,VA,,92655,$166.95,Midway City,CA
22079,$159.50,Lorton,VA,,92663,$166.95,Newport Beach,CA
22081,$159.50,Lorton,VA,,92677,$166.95,Laguna Niguel,CA
22082,$159.50,Lorton,VA,,92701,$166.95,Santa Ana,CA
22095,$159.50,Lorton,VA,,92703,$166.95,Santa Ana,CA
22096,$159.50,Lorton,VA,,92704,$166.95,Santa Ana,CA
22101,$159.50,McLean,VA,,92705,$166.95,Santa Ana,CA
22102,$159.50,McLean,VA,,92805,$166.95,Anaheim,CA
22103,$159.50,McLean,VA,,92806,$166.95,Anaheim,CA
22106,$159.50,McLean,VA,,92870,$166.95,Placentia,CA
22107,$159.50,McLean,VA,,92881,$166.95,Corona,CA
22108,$159.50,McLean,VA,,93010,$166.95,Camarillo,CA
22109,$159.50,McLean,VA,,93033,$166.95,Oxnard,CA
22116,$159.50,McLean,VA,,93550,$166.95,Palmdale,CA
22118,$159.50,McLean,VA,,93551,$166.95,Palmdale,CA
22119,$159.50,McLean,VA,,77001,$166.25,Houston,TX
22121,$159.50,McLean,VA,,77002,$166.25,Houston,TX
22122,$159.50,McLean,VA,,77003,$166.25,Houston,TX
22124,$159.50,Oakton,VA,,77004,$166.25,Houston,TX
22125,$159.50,Occoquan,VA,,77005,$166.25,Houston,TX
22134,$159.50,Quantico,VA,,77006,$166.25,Houston,TX
22150,$159.50,Springfield,VA,,77007,$166.25,Houston,TX
22151,$159.50,Springfield,VA,,77008,$166.25,Houston,TX
22152,$159.50,Springfield,VA,,77009,$166.25,Houston,TX
22153,$159.50,Springfield,VA,,77010,$166.25,Houston,TX
22156,$159.50,Springfield,VA,,77011,$166.25,Houston,TX
22158,$159.50,Springfield,VA,,77012,$166.25,Houston,TX
22159,$159.50,Springfield,VA,,77013,$166.25,Houston,TX
22160,$159.50,Springfield,VA,,77014,$166.25,Houston,TX
22161,$159.50,Springfield,VA,,77015,$166.25,Houston,TX
22172,$159.50,Triangle,VA,,77016,$166.25,Houston,TX
22180,$159.50,Vienna,VA,,77017,$166.25,Houston,TX
22181,$159.50,Vienna,VA,,77018,$166.25,Houston,TX
22182,$159.50,Vienna,VA,,77019,$166.25,Houston,TX
22183,$159.50,Vienna,VA,,77020,$166.25,Houston,TX
22185,$159.50,Vienna,VA,,77021,$166.25,Houston,TX
22191,$159.50,Woodbridge,VA,,77022,$166.25,Houston,TX
22192,$159.50,Woodbridge,VA,,77023,$166.25,Houston,TX
22193,$159.50,Woodbridge,VA,,77024,$166.25,Houston,TX
22194,$159.50,Woodbridge,VA,,77025,$166.25,Houston,TX
22195,$159.50,Woodbridge,VA,,77026,$166.25,Houston,TX
22199,$159.50,Woodbridge,VA,,77027,$166.25,Houston,TX
22201,$159.50,Arlington,VA,,77028,$166.25,Houston,TX
22202,$159.50,Arlington,VA,,77029,$166.25,Houston,TX
22203,$159.50,Arlington,VA,,77030,$166.25,Houston,TX
22204,$159.50,Arlington,VA,,77031,$166.25,Houston,TX
22205,$159.50,Arlington,VA,,77032,$166.25,Houston,TX
22206,$159.50,Arlington,VA,,77033,$166.25,Houston,TX
22207,$159.50,Arlington,VA,,77034,$166.25,Houston,TX
22209,$159.50,Arlington,VA,,77035,$166.25,Houston,TX
22210,$159.50,Arlington,VA,,77036,$166.25,Houston,TX
22211,$159.50,Fort Myer,VA,,77037,$166.25,Houston,TX
22212,$159.50,Fort Myer,VA,,77038,$166.25,Houston,TX
22213,$159.50,Arlington,VA,,77039,$166.25,Houston,TX
22214,$159.50,Arlington,VA,,77040,$166.25,Houston,TX
22215,$159.50,Arlington,VA,,77041,$166.25,Houston,TX
22216,$159.50,Arlington,VA,,77042,$166.25,Houston,TX
22217,$159.50,Arlington,VA,,77043,$166.25,Houston,TX
22219,$159.50,Arlington,VA,,77044,$166.25,Houston,TX
22225,$159.50,Arlington,VA,,77045,$166.25,Houston,TX
22226,$159.50,Arlington,VA,,77046,$166.25,Houston,TX
22227,$159.50,Arlington,VA,,77047,$166.25,Houston,TX
22230,$159.50,Arlington,VA,,77048,$166.25,Houston,TX
22240,$159.50,Arlington,VA,,77049,$166.25,Houston,TX
22241,$159.50,Arlington,VA,,77050,$166.25,Houston,TX
22242,$159.50,Arlington,VA,,77051,$166.25,Houston,TX
22243,$159.50,Arlington,VA,,77052,$166.25,Houston,TX
22244,$159.50,Arlington,VA,,77053,$166.25,Houston,TX
22245,$159.50,Arlington,VA,,77054,$166.25,Houston,TX
22246,$159.50,Arlington,VA,,77055,$166.25,Houston,TX
22302,$159.50,Alexandria,VA,,77056,$166.25,Houston,TX
22303,$159.50,Alexandria,VA,,77057,$166.25,Houston,TX
22305,$159.50,Alexandria,VA,,77058,$166.25,Houston,TX
22306,$159.50,Alexandria,VA,,77059,$166.25,Houston,TX
22307,$159.50,Alexandria,VA,,77060,$166.25,Houston,TX
22308,$159.50,Alexandria,VA,,77061,$166.25,Houston,TX
22309,$159.50,Alexandria,VA,,77062,$166.25,Houston,TX
22310,$159.50,Alexandria,VA,,77063,$166.25,Houston,TX
22311,$159.50,Alexandria,VA,,77064,$166.25,Houston,TX
22312,$159.50,Alexandria,VA,,77065,$166.25,Houston,TX
22314,$159.50,Alexandria,VA,,77066,$166.25,Houston,TX
22315,$159.50,Alexandria,VA,,77067,$166.25,Houston,TX
22407,$159.50,Fredericksburg,VA,,77068,$166.25,Houston,TX
22408,$159.50,Fredericksburg,VA,,77069,$166.25,Houston,TX
22534,$159.50,Partlow,VA,,77070,$166.25,Houston,TX
22551,$159.50,Spotsylvania,VA,,77071,$166.25,Houston,TX
22553,$159.50,Spotsylvania,VA,,77072,$166.25,Houston,TX
22565,$159.50,Tappahannock,VA,,77073,$166.25,Houston,TX
22639,$159.50,Hume,VA,,77074,$166.25,Houston,TX
22643,$159.50,Markham,VA,,77075,$166.25,Houston,TX
22712,$159.50,Bealeton,VA,,77076,$166.25,Houston,TX
22720,$159.50,Goldvein,VA,,77077,$166.25,Houston,TX
22728,$159.50,Midland,VA,,77078,$166.25,Houston,TX
22734,$159.50,Remington,VA,,77079,$166.25,Houston,TX
22739,$159.50,Rochelle,VA,,77080,$166.25,Houston,TX
22742,$159.50,Sumerduck,VA,,77081,$166.25,Houston,TX
03046,$150.50,Dunbarton,NH,,77082,$166.25,Houston,TX
03106,$150.50,Hooksett,NH,,77083,$166.25,Houston,TX
03216,$150.50,Andover,NH,,77084,$166.25,Houston,TX
03221,$150.50,Bradford,NH,,77085,$166.25,Houston,TX
03224,$150.50,Canterbury,NH,,77086,$166.25,Houston,TX
03229,$150.50,Contoocook,NH,,77087,$166.25,Houston,TX
03230,$150.50,Danbury,NH,,77088,$166.25,Houston,TX
03231,$150.50,East Andover,NH,,77089,$166.25,Houston,TX
03233,$150.50,Elkins,NH,,77090,$166.25,Houston,TX
03234,$150.50,Epsom,NH,,77091,$166.25,Houston,TX
03235,$150.50,Franklin,NH,,77092,$166.25,Houston,TX
03242,$150.50,Henniker,NH,,77093,$166.25,Houston,TX
03243,$150.50,Hill,NH,,77094,$166.25,Houston,TX
03255,$150.50,Newbury,NH,,77095,$166.25,Houston,TX
03257,$150.50,New London,NH,,77096,$166.25,Houston,TX
03258,$150.50,Chichester,NH,,77098,$166.25,Houston,TX
03260,$150.50,North Sutton,NH,,77099,$166.25,Houston,TX
03263,$150.50,Pittsfield,NH,,77201,$166.25,Houston,TX
03268,$150.50,Salisbury,NH,,77202,$166.25,Houston,TX
03272,$150.50,Sanbornton,NH,,77203,$166.25,Houston,TX
03273,$150.50,South Sutton,NH,,77204,$166.25,Houston,TX
03275,$150.50,Suncook,NH,,77205,$166.25,Houston,TX
03278,$150.50,Warner,NH,,77206,$166.25,Houston,TX
03287,$150.50,Wilmot,NH,,77207,$166.25,Houston,TX
03301,$150.50,Concord,NH,,77208,$166.25,Houston,TX
03302,$150.50,Concord,NH,,77209,$166.25,Houston,TX
03303,$150.50,Concord,NH,,77210,$166.25,Houston,TX
03304,$150.50,Bow,NH,,77212,$166.25,Houston,TX
03305,$150.50,Bow,NH,,77213,$166.25,Houston,TX
03307,$150.50,Loudon,NH,,77215,$166.25,Houston,TX
03431,$150.50,Keene,NH,,77216,$166.25,Houston,TX
03435,$150.50,Keene,NH,,77217,$166.25,Houston,TX
03441,$150.50,Ashuelot,NH,,77218,$166.25,Houston,TX
03443,$150.50,Chesterfield,NH,,77219,$166.25,Houston,TX
03444,$150.50,Dublin,NH,,77220,$166.25,Houston,TX
03445,$150.50,Sullivan,NH,,77221,$166.25,Houston,TX
03446,$150.50,Swanzey,NH,,77222,$166.25,Houston,TX
03447,$150.50,Fitzwilliam,NH,,77223,$166.25,Houston,TX
03448,$150.50,Gilsum,NH,,77224,$166.25,Houston,TX
03450,$150.50,Harrisville,NH,,77225,$166.25,Houston,TX
03451,$150.50,Hinsdale,NH,,77226,$166.25,Houston,TX
03452,$150.50,Jaffrey,NH,,77227,$166.25,Houston,TX
03455,$150.50,Marlborough,NH,,77228,$166.25,Houston,TX
03456,$150.50,Marlow,NH,,77229,$166.25,Houston,TX
03457,$150.50,Nelson,NH,,77230,$166.25,Houston,TX
03461,$150.50,Rindge,NH,,77231,$166.25,Houston,TX
03462,$150.50,Spofford,NH,,77233,$166.25,Houston,TX
03464,$150.50,Stoddard,NH,,77234,$166.25,Houston,TX
03465,$150.50,Troy,NH,,77235,$166.25,Houston,TX
03466,$150.50,West Chesterfield,NH,,77236,$166.25,Houston,TX
03467,$150.50,Westmoreland,NH,,77237,$166.25,Houston,TX
03469,$150.50,Westmoreland,NH,,77238,$166.25,Houston,TX
03470,$150.50,Winchester,NH,,77240,$166.25,Houston,TX
03602,$150.50,Alstead,NH,,77241,$166.25,Houston,TX
03604,$150.50,Drewsville,NH,,77242,$166.25,Houston,TX
03608,$150.50,Walpole,NH,,77243,$166.25,Houston,TX
03609,$150.50,North Walpole,NH,,77244,$166.25,Houston,TX
03815,$150.50,Center Ossipee,NH,,77245,$166.25,Houston,TX
03820,$150.50,Dover,NH,,77248,$166.25,Houston,TX
03821,$150.50,Dover,NH,,77249,$166.25,Houston,TX
03822,$150.50,Dover,NH,,77251,$166.25,Houston,TX
03823,$150.50,Madbury,NH,,77252,$166.25,Houston,TX
03824,$150.50,Durham,NH,,77253,$166.25,Houston,TX
03825,$150.50,Barrington,NH,,77254,$166.25,Houston,TX
03835,$150.50,Farmington,NH,,77255,$166.25,Houston,TX
03839,$150.50,Rochester,NH,,77256,$166.25,Houston,TX
03851,$150.50,Milton,NH,,77257,$166.25,Houston,TX
03852,$150.50,Milton Mills,NH,,77258,$166.25,Houston,TX
03855,$150.50,New Durham,NH,,77259,$166.25,Houston,TX
03861,$150.50,Lee,NH,,77261,$166.25,Houston,TX
03866,$150.50,Plaistow,NH,,77262,$166.25,Houston,TX
03867,$150.50,Rochester,NH,,77263,$166.25,Houston,TX
03868,$150.50,Rochester,NH,,77265,$166.25,Houston,TX
03869,$150.50,Rollinsford,NH,,77266,$166.25,Houston,TX
03878,$150.50,Somersworth,NH,,77267,$166.25,Houston,TX
03884,$150.50,Strafford,NH,,77268,$166.25,Houston,TX
03887,$150.50,Union,NH,,77269,$166.25,Houston,TX
01005,$139.00,Barre,MA,,77270,$166.25,Houston,TX
01031,$139.00,Gilbertville,MA,,77271,$166.25,Houston,TX
01037,$139.00,Hardwick,MA,,77272,$166.25,Houston,TX
01068,$139.00,Oakham,MA,,77273,$166.25,Houston,TX
01074,$139.00,South Barre,MA,,77274,$166.25,Houston,TX
01083,$139.00,Warren,MA,,77275,$166.25,Houston,TX
01092,$139.00,West Warren,MA,,77277,$166.25,Houston,TX
01094,$139.00,Wheelwright,MA,,77279,$166.25,Houston,TX
01331,$139.00,Athol,MA,,77280,$166.25,Houston,TX
01366,$139.00,Petersham,MA,,77282,$166.25,Houston,TX
01368,$139.00,Royalston,MA,,77284,$166.25,Houston,TX
01420,$139.00,Fitchburg,MA,,77287,$166.25,Houston,TX
01430,$139.00,Ashburnham,MA,,77288,$166.25,Houston,TX
01431,$139.00,Ashby,MA,,77289,$166.25,Houston,TX
01432,$139.00,Ayer,MA,,77290,$166.25,Houston,TX
01434,$139.00,Devens,MA,,77291,$166.25,Houston,TX
01436,$139.00,Baldwinville,MA,,77292,$166.25,Houston,TX
01438,$139.00,East Templeton,MA,,77293,$166.25,Houston,TX
01440,$139.00,Gardner,MA,,77297,$166.25,Houston,TX
01441,$139.00,Gardner,MA,,77299,$166.25,Houston,TX
01450,$139.00,Groton,MA,,77301,$166.25,Conroe,TX
01451,$139.00,Harvard,MA,,77302,$166.25,Conroe,TX
01452,$139.00,Hubbardston,MA,,77303,$166.25,Conroe,TX
01453,$139.00,Leominster,MA,,77304,$166.25,Conroe,TX
01460,$139.00,Littleton,MA,,77305,$166.25,Conroe,TX
01462,$139.00,Lunenburg,MA,,77306,$166.25,Conroe,TX
01463,$139.00,Pepperell,MA,,77315,$166.25,North Houston,TX
01464,$139.00,Shirley,MA,,77316,$166.25,Montgomery,TX
01467,$139.00,Shirley,MA,,77318,$166.25,Willis,TX
01468,$139.00,Templeton,MA,,77320,$166.25,Huntsville,TX
01469,$139.00,Townsend,MA,,77325,$166.25,Kingwood,TX
01470,$139.00,Townsend,MA,,77328,$166.25,Cleveland,TX
01471,$139.00,Townsend,MA,,77333,$166.25,Dobbin,TX
01472,$139.00,Townsend,MA,,77336,$166.25,Huffman,TX
01473,$139.00,Westminster,MA,,77337,$166.25,Hufsmith,TX
01474,$139.00,West Townsend,MA,,77338,$166.25,Humble,TX
01475,$139.00,Winchendon,MA,,77339,$166.25,Kingwood,TX
01501,$139.00,Auburn,MA,,77340,$166.25,Huntsville,TX
01503,$139.00,Berlin,MA,,77341,$166.25,Huntsville,TX
01504,$139.00,Blackstone,MA,,77342,$166.25,Huntsville,TX
01505,$139.00,Boylston,MA,,77343,$166.25,Huntsville,TX
01506,$139.00,Brookfield,MA,,77344,$166.25,Huntsville,TX
01507,$139.00,Charlton,MA,,77345,$166.25,Kingwood,TX
01508,$139.00,Charlton,MA,,77346,$166.25,Humble,TX
01509,$139.00,Charlton,MA,,77347,$166.25,Humble,TX
01510,$139.00,Clinton,MA,,77348,$166.25,Huntsville,TX
01515,$139.00,East Brookfield,MA,,77349,$166.25,Huntsville,TX
01516,$139.00,Douglas,MA,,77351,$166.25,Livingston,TX
01518,$139.00,Fiskdale,MA,,77353,$166.25,Magnolia,TX
01519,$139.00,Grafton,MA,,77354,$166.25,Magnolia,TX
01520,$139.00,Holden,MA,,77355,$166.25,Magnolia,TX
01522,$139.00,Jefferson,MA,,77356,$166.25,Montgomery,TX
01523,$139.00,Lancaster,MA,,77357,$166.25,New Caney,TX
01524,$139.00,Leicester,MA,,77360,$166.25,Onalaska,TX
01525,$139.00,Linwood,MA,,77362,$166.25,Pinehurst,TX
01526,$139.00,Linwood,MA,,77363,$166.25,Plantersville,TX
01527,$139.00,Millbury,MA,,77365,$166.25,Porter,TX
01529,$139.00,Millville,MA,,77372,$166.25,Splendora,TX
01531,$139.00,New Braintree,MA,,77373,$166.25,Spring,TX
01532,$139.00,Northborough,MA,,77375,$166.25,Tomball,TX
01534,$139.00,Northbridge,MA,,77377,$166.25,Tomball,TX
01535,$139.00,North Brookfield,MA,,77378,$166.25,Willis,TX
01536,$139.00,North Grafton,MA,,77379,$166.25,Spring,TX
01537,$139.00,North Oxford,MA,,77380,$166.25,Spring,TX
01538,$139.00,North Oxford,MA,,77381,$166.25,Spring,TX
01540,$139.00,Oxford,MA,,77382,$166.25,Spring,TX
01541,$139.00,Princeton,MA,,77383,$166.25,Spring,TX
01542,$139.00,Rochdale,MA,,77384,$166.25,Conroe,TX
01543,$139.00,Rutland,MA,,77385,$166.25,Conroe,TX
01545,$139.00,Shrewsbury,MA,,77386,$166.25,Spring,TX
01546,$139.00,Shrewsbury,MA,,77387,$166.25,Spring,TX
01550,$139.00,Southbridge,MA,,77388,$166.25,Spring,TX
01560,$139.00,South Grafton,MA,,77389,$166.25,Spring,TX
01561,$139.00,South Lancaster,MA,,77391,$166.25,Spring,TX
01562,$139.00,Spencer,MA,,77393,$166.25,Spring,TX
01564,$139.00,Sterling,MA,,77396,$166.25,Humble,TX
01566,$139.00,Sturbridge,MA,,77399,$166.25,Livingston,TX
01568,$139.00,Upton,MA,,77401,$166.25,Bellaire,TX
01569,$139.00,Uxbridge,MA,,77402,$166.25,Bellaire,TX
01570,$139.00,Webster,MA,,77406,$166.25,Richmond,TX
01571,$139.00,Dudley,MA,,77407,$166.25,Richmond,TX
01581,$139.00,Westborough,MA,,77410,$166.25,Cypress,TX
01583,$139.00,West Boylston,MA,,77411,$166.25,Alief,TX
01585,$139.00,West Brookfield,MA,,77413,$166.25,Barker,TX
01586,$139.00,West Brookfield,MA,,77415,$166.25,Cedar Lane,TX
01588,$139.00,Whitinsville,MA,,77417,$166.25,Beasley,TX
01590,$139.00,Sutton,MA,,77418,$166.25,Bellville,TX
01601,$139.00,Sutton,MA,,77420,$166.25,Boling,TX
01602,$139.00,Worcester,MA,,77422,$166.25,Brazoria,TX
01603,$139.00,Worcester,MA,,77423,$166.25,Brookshire,TX
01604,$139.00,Worcester,MA,,77429,$166.25,Cypress,TX
01605,$139.00,Worcester,MA,,77430,$166.25,Damon,TX
01606,$139.00,Worcester,MA,,77431,$166.25,Danciger,TX
01607,$139.00,Worcester,MA,,77433,$166.25,Cypress,TX
01608,$139.00,Worcester,MA,,77434,$166.25,Eagle Lake,TX
01609,$139.00,Worcester,MA,,77435,$166.25,East Bernard,TX
01610,$139.00,Worcester,MA,,77436,$166.25,Egypt,TX
01611,$139.00,Cherry Valley,MA,,77437,$166.25,El Campo,TX
01612,$139.00,Paxton,MA,,77441,$166.25,Fulshear,TX
01613,$139.00,Paxton,MA,,77443,$166.25,Glen Flora,TX
01614,$139.00,Paxton,MA,,77444,$166.25,Guy,TX
01615,$139.00,Paxton,MA,,77445,$166.25,Hempstead,TX
01653,$139.00,Paxton,MA,,77446,$166.25,Prairie View,TX
01655,$139.00,Paxton,MA,,77447,$166.25,Hockley,TX
01701,$139.00,Framingham,MA,,77448,$166.25,Hungerford,TX
01702,$139.00,Framingham,MA,,77449,$166.25,Katy,TX
01703,$139.00,Framingham,MA,,77450,$166.25,Katy,TX
01704,$139.00,Framingham,MA,,77451,$166.25,Kendleton,TX
01705,$139.00,Framingham,MA,,77453,$166.25,Lane City,TX
01718,$139.00,Acton,MA,,77454,$166.25,Lissie,TX
01719,$139.00,Boxborough,MA,,77459,$166.25,Missouri City,TX
01720,$139.00,Acton,MA,,77461,$166.25,Needville,TX
01721,$139.00,Ashland,MA,,77463,$166.25,Old Ocean,TX
01730,$139.00,Bedford,MA,,77464,$166.25,Orchard,TX
01731,$139.00,Hanscom Afb,MA,,77466,$166.25,Pattison,TX
01740,$139.00,Bolton,MA,,77467,$166.25,Pierce,TX
01741,$139.00,Carlisle,MA,,77468,$166.25,Pledger,TX
01742,$139.00,Concord,MA,,77469,$166.25,Richmond,TX
01745,$139.00,Fayville,MA,,77471,$166.25,Rosenberg,TX
01746,$139.00,Holliston,MA,,77473,$166.25,San Felipe,TX
01747,$139.00,Hopedale,MA,,77474,$166.25,Sealy,TX
01748,$139.00,Hopkinton,MA,,77476,$166.25,Simonton,TX
01749,$139.00,Hudson,MA,,77477,$166.25,Stafford,TX
01752,$139.00,Marlborough,MA,,77478,$166.25,Sugar Land,TX
01754,$139.00,Maynard,MA,,77479,$166.25,Sugar Land,TX
01756,$139.00,Mendon,MA,,77480,$166.25,Sweeny,TX
01757,$139.00,Milford,MA,,77481,$166.25,Thompsons,TX
01760,$139.00,Natick,MA,,77482,$166.25,Van Vleck,TX
01770,$139.00,Sherborn,MA,,77484,$166.25,Waller,TX
01772,$139.00,Southborough,MA,,77485,$166.25,Wallis,TX
01773,$139.00,Lincoln,MA,,77486,$166.25,West Columbia,TX
01775,$139.00,Stow,MA,,77487,$166.25,Sugar Land,TX
01776,$139.00,Sudbury,MA,,77488,$166.25,Wharton,TX
01778,$139.00,Wayland,MA,,77489,$166.25,Missouri City,TX
01784,$139.00,Wayland,MA,,77491,$166.25,Katy,TX
01801,$139.00,Woburn,MA,,77492,$166.25,Katy,TX
01803,$139.00,Burlington,MA,,77493,$166.25,Katy,TX
01805,$139.00,Burlington,MA,,77494,$166.25,Katy,TX
01810,$139.00,Andover,MA,,77496,$166.25,Sugar Land,TX
01812,$139.00,Andover,MA,,77497,$166.25,Stafford,TX
01813,$139.00,Andover,MA,,77498,$166.25,Sugar Land,TX
01815,$139.00,Andover,MA,,77501,$166.25,Pasadena,TX
01821,$139.00,Billerica,MA,,77502,$166.25,Pasadena,TX
01822,$139.00,Billerica,MA,,77503,$166.25,Pasadena,TX
01824,$139.00,Chelmsford,MA,,77504,$166.25,Pasadena,TX
01826,$139.00,Dracut,MA,,77505,$166.25,Pasadena,TX
01827,$139.00,Dunstable,MA,,77506,$166.25,Pasadena,TX
01830,$139.00,Haverhill,MA,,77507,$166.25,Pasadena,TX
01831,$139.00,Haverhill,MA,,77508,$166.25,Pasadena,TX
01832,$139.00,Haverhill,MA,,77510,$166.25,Santa Fe,TX
01833,$139.00,Georgetown,MA,,77511,$166.25,Alvin,TX
01834,$139.00,Groveland,MA,,77512,$166.25,Alvin,TX
01835,$139.00,Haverhill,MA,,77515,$166.25,Angleton,TX
01840,$139.00,Lawrence,MA,,77516,$166.25,Angleton,TX
01841,$139.00,Lawrence,MA,,77517,$166.25,Santa Fe,TX
01842,$139.00,Lawrence,MA,,77518,$166.25,Bacliff,TX
01843,$139.00,Lawrence,MA,,77520,$166.25,Baytown,TX
01844,$139.00,Methuen,MA,,77521,$166.25,Baytown,TX
01845,$139.00,North Andover,MA,,77522,$166.25,Baytown,TX
01850,$139.00,Lowell,MA,,77523,$166.25,Baytown,TX
01851,$139.00,Lowell,MA,,77530,$166.25,Channelview,TX
01852,$139.00,Lowell,MA,,77531,$166.25,Clute,TX
01853,$139.00,Lowell,MA,,77532,$166.25,Crosby,TX
01854,$139.00,Lowell,MA,,77534,$166.25,Danbury,TX
01860,$139.00,Merrimac,MA,,77535,$166.25,Dayton,TX
01862,$139.00,North Billerica,MA,,77536,$166.25,Deer Park,TX
01863,$139.00,North Chelmsford,MA,,77539,$166.25,Dickinson,TX
01864,$139.00,North Reading,MA,,77541,$166.25,Freeport,TX
01865,$139.00,North Reading,MA,,77542,$166.25,Freeport,TX
01866,$139.00,North Reading,MA,,77545,$166.25,Fresno,TX
01867,$139.00,Reading,MA,,77546,$166.25,Friendswood,TX
01876,$139.00,Tewksbury,MA,,77547,$166.25,Galena Park,TX
01879,$139.00,Tyngsboro,MA,,77549,$166.25,Friendswood,TX
01880,$139.00,Wakefield,MA,,77550,$166.25,Galveston,TX
